id,Name,Symbol,Year,Month,Day,Date,Price
4580,Ethereum,ETH,2019.0,12.0,13.0,12/13/2019,144.9447419
4581,Ethereum,ETH,2019.0,12.0,14.0,12/14/2019,142.8692272
4582,Ethereum,ETH,2019.0,12.0,15.0,12/15/2019,143.1149898
4583,Ethereum,ETH,2019.0,12.0,16.0,12/16/2019,133.61403
4584,Ethereum,ETH,2019.0,12.0,17.0,12/17/2019,122.6038881
4585,Ethereum,ETH,2019.0,12.0,18.0,12/18/2019,133.0921944
4586,Ethereum,ETH,2019.0,12.0,19.0,12/19/2019,129.32113
4587,Ethereum,ETH,2019.0,12.0,20.0,12/20/2019,129.0660499
4588,Ethereum,ETH,2019.0,12.0,21.0,12/21/2019,128.1309493
4589,Ethereum,ETH,2019.0,12.0,22.0,12/22/2019,132.3725195
4590,Ethereum,ETH,2019.0,12.0,23.0,12/23/2019,128.6140889
4591,Ethereum,ETH,2019.0,12.0,24.0,12/24/2019,129.0638929
4592,Ethereum,ETH,2019.0,12.0,25.0,12/25/2019,126.4546376
4593,Ethereum,ETH,2019.0,12.0,26.0,12/26/2019,126.3612229
4594,Ethereum,ETH,2019.0,12.0,27.0,12/27/2019,127.2146109
4595,Ethereum,ETH,2019.0,12.0,28.0,12/28/2019,128.3227117
4596,Ethereum,ETH,2019.0,12.0,29.0,12/29/2019,134.7579854
4597,Ethereum,ETH,2019.0,12.0,30.0,12/30/2019,132.6334889
4598,Ethereum,ETH,2019.0,12.0,31.0,12/31/2019,129.6108594
4599,Ethereum,ETH,2020.0,1.0,1.0,1/1/2020,130.8020081
4600,Ethereum,ETH,2020.0,1.0,2.0,1/2/2020,127.4101824
4601,Ethereum,ETH,2020.0,1.0,3.0,1/3/2020,134.1717125
4602,Ethereum,ETH,2020.0,1.0,4.0,1/4/2020,135.0693713
4603,Ethereum,ETH,2020.0,1.0,5.0,1/5/2020,136.2767767
4604,Ethereum,ETH,2020.0,1.0,6.0,1/6/2020,144.3041537
4605,Ethereum,ETH,2020.0,1.0,7.0,1/7/2020,143.5439983
4606,Ethereum,ETH,2020.0,1.0,8.0,1/8/2020,141.2581344
4607,Ethereum,ETH,2020.0,1.0,9.0,1/9/2020,138.9791967
4608,Ethereum,ETH,2020.0,1.0,10.0,1/10/2020,143.9637812
4609,Ethereum,ETH,2020.0,1.0,11.0,1/11/2020,142.9271145
4610,Ethereum,ETH,2020.0,1.0,12.0,1/12/2020,145.8739312
4611,Ethereum,ETH,2020.0,1.0,13.0,1/13/2020,144.2265911
4612,Ethereum,ETH,2020.0,1.0,14.0,1/14/2020,165.9553586
4613,Ethereum,ETH,2020.0,1.0,15.0,1/15/2020,166.2306851
4614,Ethereum,ETH,2020.0,1.0,16.0,1/16/2020,164.391011
4615,Ethereum,ETH,2020.0,1.0,17.0,1/17/2020,170.779958
4616,Ethereum,ETH,2020.0,1.0,18.0,1/18/2020,175.3656715
4617,Ethereum,ETH,2020.0,1.0,19.0,1/19/2020,166.969842
4618,Ethereum,ETH,2020.0,1.0,20.0,1/20/2020,167.1205093
4619,Ethereum,ETH,2020.0,1.0,21.0,1/21/2020,169.6971639
4620,Ethereum,ETH,2020.0,1.0,22.0,1/22/2020,168.2941617
4621,Ethereum,ETH,2020.0,1.0,23.0,1/23/2020,162.9285584
4622,Ethereum,ETH,2020.0,1.0,24.0,1/24/2020,163.0511829
4623,Ethereum,ETH,2020.0,1.0,25.0,1/25/2020,161.2839364
4624,Ethereum,ETH,2020.0,1.0,26.0,1/26/2020,168.0771005
4625,Ethereum,ETH,2020.0,1.0,27.0,1/27/2020,170.9308904
4626,Ethereum,ETH,2020.0,1.0,28.0,1/28/2020,176.3703205
4627,Ethereum,ETH,2020.0,1.0,29.0,1/29/2020,175.0503379
4628,Ethereum,ETH,2020.0,1.0,30.0,1/30/2020,184.6904764
4629,Ethereum,ETH,2020.0,1.0,31.0,1/31/2020,180.1601752
4630,Ethereum,ETH,2020.0,2.0,1.0,2/1/2020,183.6739471
4631,Ethereum,ETH,2020.0,2.0,2.0,2/2/2020,188.6175382
4632,Ethereum,ETH,2020.0,2.0,3.0,2/3/2020,189.8650632
4633,Ethereum,ETH,2020.0,2.0,4.0,2/4/2020,189.2506024
4634,Ethereum,ETH,2020.0,2.0,5.0,2/5/2020,204.2302447
4635,Ethereum,ETH,2020.0,2.0,6.0,2/6/2020,212.3390797
4636,Ethereum,ETH,2020.0,2.0,7.0,2/7/2020,222.7260663
4637,Ethereum,ETH,2020.0,2.0,8.0,2/8/2020,223.1465217
4638,Ethereum,ETH,2020.0,2.0,9.0,2/9/2020,228.57857
4639,Ethereum,ETH,2020.0,2.0,10.0,2/10/2020,223.5226996
4640,Ethereum,ETH,2020.0,2.0,11.0,2/11/2020,235.8511995
4641,Ethereum,ETH,2020.0,2.0,12.0,2/12/2020,265.4061261
4642,Ethereum,ETH,2020.0,2.0,13.0,2/13/2020,268.099256
4643,Ethereum,ETH,2020.0,2.0,14.0,2/14/2020,284.2175096
4644,Ethereum,ETH,2020.0,2.0,15.0,2/15/2020,264.7285853
4645,Ethereum,ETH,2020.0,2.0,16.0,2/16/2020,259.8947035
4646,Ethereum,ETH,2020.0,2.0,17.0,2/17/2020,266.3634463
4647,Ethereum,ETH,2020.0,2.0,18.0,2/18/2020,281.9445791
4648,Ethereum,ETH,2020.0,2.0,19.0,2/19/2020,259.7639627
4649,Ethereum,ETH,2020.0,2.0,20.0,2/20/2020,257.949455
4650,Ethereum,ETH,2020.0,2.0,21.0,2/21/2020,265.6006125
4651,Ethereum,ETH,2020.0,2.0,22.0,2/22/2020,262.331721
4652,Ethereum,ETH,2020.0,2.0,23.0,2/23/2020,273.754156
4653,Ethereum,ETH,2020.0,2.0,24.0,2/24/2020,265.2164173
4654,Ethereum,ETH,2020.0,2.0,25.0,2/25/2020,247.8175923
4655,Ethereum,ETH,2020.0,2.0,26.0,2/26/2020,225.6802655
4656,Ethereum,ETH,2020.0,2.0,27.0,2/27/2020,226.7533953
4657,Ethereum,ETH,2020.0,2.0,28.0,2/28/2020,226.7605015
4658,Ethereum,ETH,2020.0,2.0,29.0,2/29/2020,219.8485126
4659,Ethereum,ETH,2020.0,3.0,1.0,3/1/2020,218.9705999
4660,Ethereum,ETH,2020.0,3.0,2.0,3/2/2020,230.5697818
4661,Ethereum,ETH,2020.0,3.0,3.0,3/3/2020,224.4796223
4662,Ethereum,ETH,2020.0,3.0,4.0,3/4/2020,224.5179764
4663,Ethereum,ETH,2020.0,3.0,5.0,3/5/2020,229.2681889
4664,Ethereum,ETH,2020.0,3.0,6.0,3/6/2020,243.5252997
4665,Ethereum,ETH,2020.0,3.0,7.0,3/7/2020,237.853095
4666,Ethereum,ETH,2020.0,3.0,8.0,3/8/2020,200.6890523
4667,Ethereum,ETH,2020.0,3.0,9.0,3/9/2020,201.9863271
4668,Ethereum,ETH,2020.0,3.0,10.0,3/10/2020,200.7672474
4669,Ethereum,ETH,2020.0,3.0,11.0,3/11/2020,194.8685285
4670,Ethereum,ETH,2020.0,3.0,12.0,3/12/2020,112.3471238
4671,Ethereum,ETH,2020.0,3.0,13.0,3/13/2020,133.2018072
4672,Ethereum,ETH,2020.0,3.0,14.0,3/14/2020,123.3060246
4673,Ethereum,ETH,2020.0,3.0,15.0,3/15/2020,125.2143043
4674,Ethereum,ETH,2020.0,3.0,16.0,3/16/2020,110.605876
4675,Ethereum,ETH,2020.0,3.0,17.0,3/17/2020,113.9427502
4676,Ethereum,ETH,2020.0,3.0,18.0,3/18/2020,114.842273
4677,Ethereum,ETH,2020.0,3.0,19.0,3/19/2020,136.593858
4678,Ethereum,ETH,2020.0,3.0,20.0,3/20/2020,132.7371701
4679,Ethereum,ETH,2020.0,3.0,21.0,3/21/2020,132.8187078
4680,Ethereum,ETH,2020.0,3.0,22.0,3/22/2020,123.3211477
4681,Ethereum,ETH,2020.0,3.0,23.0,3/23/2020,134.911612
4682,Ethereum,ETH,2020.0,3.0,24.0,3/24/2020,138.761445
4683,Ethereum,ETH,2020.0,3.0,25.0,3/25/2020,136.1958929
4684,Ethereum,ETH,2020.0,3.0,26.0,3/26/2020,138.3615573
4685,Ethereum,ETH,2020.0,3.0,27.0,3/27/2020,133.9379402
4686,Ethereum,ETH,2020.0,3.0,28.0,3/28/2020,130.9864949
4687,Ethereum,ETH,2020.0,3.0,29.0,3/29/2020,125.5837304
4688,Ethereum,ETH,2020.0,3.0,30.0,3/30/2020,132.9045381
4689,Ethereum,ETH,2020.0,3.0,31.0,3/31/2020,133.5935651
4690,Ethereum,ETH,2020.0,4.0,1.0,4/1/2020,135.6345523
4691,Ethereum,ETH,2020.0,4.0,2.0,4/2/2020,142.0291476
4692,Ethereum,ETH,2020.0,4.0,3.0,4/3/2020,142.0913099
4693,Ethereum,ETH,2020.0,4.0,4.0,4/4/2020,145.2193846
4694,Ethereum,ETH,2020.0,4.0,5.0,4/5/2020,143.5466487
4695,Ethereum,ETH,2020.0,4.0,6.0,4/6/2020,169.1358846
4696,Ethereum,ETH,2020.0,4.0,7.0,4/7/2020,165.1019425
4697,Ethereum,ETH,2020.0,4.0,8.0,4/8/2020,172.6417338
4698,Ethereum,ETH,2020.0,4.0,9.0,4/9/2020,170.8071475
4699,Ethereum,ETH,2020.0,4.0,10.0,4/10/2020,158.4124486
4700,Ethereum,ETH,2020.0,4.0,11.0,4/11/2020,158.2160237
4701,Ethereum,ETH,2020.0,4.0,12.0,4/12/2020,161.1424201
4702,Ethereum,ETH,2020.0,4.0,13.0,4/13/2020,156.2795491
4703,Ethereum,ETH,2020.0,4.0,14.0,4/14/2020,157.5963957
4704,Ethereum,ETH,2020.0,4.0,15.0,4/15/2020,153.2868929
4705,Ethereum,ETH,2020.0,4.0,16.0,4/16/2020,172.1573828
4706,Ethereum,ETH,2020.0,4.0,17.0,4/17/2020,171.6385827
4707,Ethereum,ETH,2020.0,4.0,18.0,4/18/2020,186.9140058
4708,Ethereum,ETH,2020.0,4.0,19.0,4/19/2020,181.6149591
4709,Ethereum,ETH,2020.0,4.0,20.0,4/20/2020,172.2971576
4710,Ethereum,ETH,2020.0,4.0,21.0,4/21/2020,172.7377005
4711,Ethereum,ETH,2020.0,4.0,22.0,4/22/2020,182.5995748
4712,Ethereum,ETH,2020.0,4.0,23.0,4/23/2020,185.0286708
4713,Ethereum,ETH,2020.0,4.0,24.0,4/24/2020,189.2369419
4714,Ethereum,ETH,2020.0,4.0,25.0,4/25/2020,195.5153007
4715,Ethereum,ETH,2020.0,4.0,26.0,4/26/2020,197.3175302
4716,Ethereum,ETH,2020.0,4.0,27.0,4/27/2020,197.2247212
4717,Ethereum,ETH,2020.0,4.0,28.0,4/28/2020,198.415383
4718,Ethereum,ETH,2020.0,4.0,29.0,4/29/2020,216.9682239
4719,Ethereum,ETH,2020.0,4.0,30.0,4/30/2020,207.6020559
4720,Ethereum,ETH,2020.0,5.0,1.0,5/1/2020,214.2191064
4721,Ethereum,ETH,2020.0,5.0,2.0,5/2/2020,215.3253842
4722,Ethereum,ETH,2020.0,5.0,3.0,5/3/2020,210.9331569
4723,Ethereum,ETH,2020.0,5.0,4.0,5/4/2020,208.1740109
4724,Ethereum,ETH,2020.0,5.0,5.0,5/5/2020,206.7744045
4725,Ethereum,ETH,2020.0,5.0,6.0,5/6/2020,204.0557823
4726,Ethereum,ETH,2020.0,5.0,7.0,5/7/2020,212.2894058
4727,Ethereum,ETH,2020.0,5.0,8.0,5/8/2020,212.9915798
4728,Ethereum,ETH,2020.0,5.0,9.0,5/9/2020,211.6001236
4729,Ethereum,ETH,2020.0,5.0,10.0,5/10/2020,188.5995704
4730,Ethereum,ETH,2020.0,5.0,11.0,5/11/2020,185.912837
4731,Ethereum,ETH,2020.0,5.0,12.0,5/12/2020,189.3125023
4732,Ethereum,ETH,2020.0,5.0,13.0,5/13/2020,199.1932834
4733,Ethereum,ETH,2020.0,5.0,14.0,5/14/2020,202.9491008
4734,Ethereum,ETH,2020.0,5.0,15.0,5/15/2020,195.6226583
4735,Ethereum,ETH,2020.0,5.0,16.0,5/16/2020,200.6771186
4736,Ethereum,ETH,2020.0,5.0,17.0,5/17/2020,207.1586943
4737,Ethereum,ETH,2020.0,5.0,18.0,5/18/2020,214.5250552
4738,Ethereum,ETH,2020.0,5.0,19.0,5/19/2020,213.4511109
4739,Ethereum,ETH,2020.0,5.0,20.0,5/20/2020,210.0967356
4740,Ethereum,ETH,2020.0,5.0,21.0,5/21/2020,199.8836056
4741,Ethereum,ETH,2020.0,5.0,22.0,5/22/2020,207.1691946
4742,Ethereum,ETH,2020.0,5.0,23.0,5/23/2020,208.6944028
4743,Ethereum,ETH,2020.0,5.0,24.0,5/24/2020,202.370351
4744,Ethereum,ETH,2020.0,5.0,25.0,5/25/2020,205.3197501
4745,Ethereum,ETH,2020.0,5.0,26.0,5/26/2020,201.90231
4746,Ethereum,ETH,2020.0,5.0,27.0,5/27/2020,208.8634294
4747,Ethereum,ETH,2020.0,5.0,28.0,5/28/2020,219.8404313
4748,Ethereum,ETH,2020.0,5.0,29.0,5/29/2020,220.6751243
4749,Ethereum,ETH,2020.0,5.0,30.0,5/30/2020,242.3455902
4750,Ethereum,ETH,2020.0,5.0,31.0,5/31/2020,230.9757009
4751,Ethereum,ETH,2020.0,6.0,1.0,6/1/2020,246.9917603
4752,Ethereum,ETH,2020.0,6.0,2.0,6/2/2020,237.2190615
4753,Ethereum,ETH,2020.0,6.0,3.0,6/3/2020,244.179324
4754,Ethereum,ETH,2020.0,6.0,4.0,6/4/2020,244.4263876
4755,Ethereum,ETH,2020.0,6.0,5.0,6/5/2020,241.2219918
4756,Ethereum,ETH,2020.0,6.0,6.0,6/6/2020,241.9313201
4757,Ethereum,ETH,2020.0,6.0,7.0,6/7/2020,245.1672591
4758,Ethereum,ETH,2020.0,6.0,8.0,6/8/2020,246.3098986
4759,Ethereum,ETH,2020.0,6.0,9.0,6/9/2020,244.9114538
4760,Ethereum,ETH,2020.0,6.0,10.0,6/10/2020,247.4449437
4761,Ethereum,ETH,2020.0,6.0,11.0,6/11/2020,231.7026694
4762,Ethereum,ETH,2020.0,6.0,12.0,6/12/2020,237.4932103
4763,Ethereum,ETH,2020.0,6.0,13.0,6/13/2020,238.9088428
4764,Ethereum,ETH,2020.0,6.0,14.0,6/14/2020,234.1146952
4765,Ethereum,ETH,2020.0,6.0,15.0,6/15/2020,229.9289018
4766,Ethereum,ETH,2020.0,6.0,16.0,6/16/2020,234.4161741
4767,Ethereum,ETH,2020.0,6.0,17.0,6/17/2020,233.0282795
4768,Ethereum,ETH,2020.0,6.0,18.0,6/18/2020,232.1011626
4769,Ethereum,ETH,2020.0,6.0,19.0,6/19/2020,227.1382898
4770,Ethereum,ETH,2020.0,6.0,20.0,6/20/2020,229.2742568
4771,Ethereum,ETH,2020.0,6.0,21.0,6/21/2020,228.9898205
4772,Ethereum,ETH,2020.0,6.0,22.0,6/22/2020,242.5331931
4773,Ethereum,ETH,2020.0,6.0,23.0,6/23/2020,244.1421443
4774,Ethereum,ETH,2020.0,6.0,24.0,6/24/2020,235.7724621
4775,Ethereum,ETH,2020.0,6.0,25.0,6/25/2020,232.9444867
4776,Ethereum,ETH,2020.0,6.0,26.0,6/26/2020,229.6680393
4777,Ethereum,ETH,2020.0,6.0,27.0,6/27/2020,222.9597859
4778,Ethereum,ETH,2020.0,6.0,28.0,6/28/2020,225.3471684
4779,Ethereum,ETH,2020.0,6.0,29.0,6/29/2020,228.1948667
4780,Ethereum,ETH,2020.0,6.0,30.0,6/30/2020,226.3149974
4781,Ethereum,ETH,2020.0,7.0,1.0,7/1/2020,231.1134217
4782,Ethereum,ETH,2020.0,7.0,2.0,7/2/2020,229.3922016
4783,Ethereum,ETH,2020.0,7.0,3.0,7/3/2020,225.3870633
4784,Ethereum,ETH,2020.0,7.0,4.0,7/4/2020,229.0741123
4785,Ethereum,ETH,2020.0,7.0,5.0,7/5/2020,227.6645987
4786,Ethereum,ETH,2020.0,7.0,6.0,7/6/2020,241.5102251
4787,Ethereum,ETH,2020.0,7.0,7.0,7/7/2020,239.0755283
4788,Ethereum,ETH,2020.0,7.0,8.0,7/8/2020,246.6700154
4789,Ethereum,ETH,2020.0,7.0,9.0,7/9/2020,243.0159678
4790,Ethereum,ETH,2020.0,7.0,10.0,7/10/2020,240.9849852
4791,Ethereum,ETH,2020.0,7.0,11.0,7/11/2020,239.4581769
4792,Ethereum,ETH,2020.0,7.0,12.0,7/12/2020,242.1316952
4793,Ethereum,ETH,2020.0,7.0,13.0,7/13/2020,239.6045848
4794,Ethereum,ETH,2020.0,7.0,14.0,7/14/2020,240.2114942
4795,Ethereum,ETH,2020.0,7.0,15.0,7/15/2020,238.4235269
4796,Ethereum,ETH,2020.0,7.0,16.0,7/16/2020,233.640883
4797,Ethereum,ETH,2020.0,7.0,17.0,7/17/2020,232.7730856
4798,Ethereum,ETH,2020.0,7.0,18.0,7/18/2020,235.4838052
4799,Ethereum,ETH,2020.0,7.0,19.0,7/19/2020,238.4875237
4800,Ethereum,ETH,2020.0,7.0,20.0,7/20/2020,236.1531677
4801,Ethereum,ETH,2020.0,7.0,21.0,7/21/2020,245.0167285
4802,Ethereum,ETH,2020.0,7.0,22.0,7/22/2020,262.1906563
4803,Ethereum,ETH,2020.0,7.0,23.0,7/23/2020,274.689049
4804,Ethereum,ETH,2020.0,7.0,24.0,7/24/2020,279.2154095
4805,Ethereum,ETH,2020.0,7.0,25.0,7/25/2020,304.0567612
4806,Ethereum,ETH,2020.0,7.0,26.0,7/26/2020,309.6436093
4807,Ethereum,ETH,2020.0,7.0,27.0,7/27/2020,321.5140882
4808,Ethereum,ETH,2020.0,7.0,28.0,7/28/2020,316.6572523
4809,Ethereum,ETH,2020.0,7.0,29.0,7/29/2020,318.1908844
4810,Ethereum,ETH,2020.0,7.0,30.0,7/30/2020,334.5866293
4811,Ethereum,ETH,2020.0,7.0,31.0,7/31/2020,345.5546493
4812,Ethereum,ETH,2020.0,8.0,1.0,8/1/2020,385.1997193
4813,Ethereum,ETH,2020.0,8.0,2.0,8/2/2020,370.6717115
4814,Ethereum,ETH,2020.0,8.0,3.0,8/3/2020,386.2951734
4815,Ethereum,ETH,2020.0,8.0,4.0,8/4/2020,389.8754851
4816,Ethereum,ETH,2020.0,8.0,5.0,8/5/2020,401.5905863
4817,Ethereum,ETH,2020.0,8.0,6.0,8/6/2020,394.9619571
4818,Ethereum,ETH,2020.0,8.0,7.0,8/7/2020,379.512855
4819,Ethereum,ETH,2020.0,8.0,8.0,8/8/2020,393.9873761
4820,Ethereum,ETH,2020.0,8.0,9.0,8/9/2020,391.1204549
4821,Ethereum,ETH,2020.0,8.0,10.0,8/10/2020,395.8875695
4822,Ethereum,ETH,2020.0,8.0,11.0,8/11/2020,380.3840683
4823,Ethereum,ETH,2020.0,8.0,12.0,8/12/2020,391.0241621
4824,Ethereum,ETH,2020.0,8.0,13.0,8/13/2020,428.7417823
4825,Ethereum,ETH,2020.0,8.0,14.0,8/14/2020,437.3978395
4826,Ethereum,ETH,2020.0,8.0,15.0,8/15/2020,433.3549265
4827,Ethereum,ETH,2020.0,8.0,16.0,8/16/2020,433.78661
4828,Ethereum,ETH,2020.0,8.0,17.0,8/17/2020,429.5312523
4829,Ethereum,ETH,2020.0,8.0,18.0,8/18/2020,423.6693157
4830,Ethereum,ETH,2020.0,8.0,19.0,8/19/2020,406.4637868
4831,Ethereum,ETH,2020.0,8.0,20.0,8/20/2020,416.4397949
4832,Ethereum,ETH,2020.0,8.0,21.0,8/21/2020,389.1263503
4833,Ethereum,ETH,2020.0,8.0,22.0,8/22/2020,395.8351412
4834,Ethereum,ETH,2020.0,8.0,23.0,8/23/2020,391.3844998
4835,Ethereum,ETH,2020.0,8.0,24.0,8/24/2020,408.1442071
4836,Ethereum,ETH,2020.0,8.0,25.0,8/25/2020,384.001043
4837,Ethereum,ETH,2020.0,8.0,26.0,8/26/2020,386.4661242
4838,Ethereum,ETH,2020.0,8.0,27.0,8/27/2020,382.6326321
4839,Ethereum,ETH,2020.0,8.0,28.0,8/28/2020,395.8746661
4840,Ethereum,ETH,2020.0,8.0,29.0,8/29/2020,399.921471
4841,Ethereum,ETH,2020.0,8.0,30.0,8/30/2020,428.3957176
4842,Ethereum,ETH,2020.0,8.0,31.0,8/31/2020,435.0797453
4843,Ethereum,ETH,2020.0,9.0,1.0,9/1/2020,477.0519242
4844,Ethereum,ETH,2020.0,9.0,2.0,9/2/2020,440.0405069
4845,Ethereum,ETH,2020.0,9.0,3.0,9/3/2020,385.6719284
4846,Ethereum,ETH,2020.0,9.0,4.0,9/4/2020,388.2411404
4847,Ethereum,ETH,2020.0,9.0,5.0,9/5/2020,335.2600791
4848,Ethereum,ETH,2020.0,9.0,6.0,9/6/2020,353.3622657
4849,Ethereum,ETH,2020.0,9.0,7.0,9/7/2020,352.6734948
4850,Ethereum,ETH,2020.0,9.0,8.0,9/8/2020,337.6021119
4851,Ethereum,ETH,2020.0,9.0,9.0,9/9/2020,351.1100165
4852,Ethereum,ETH,2020.0,9.0,10.0,9/10/2020,368.1019071
4853,Ethereum,ETH,2020.0,9.0,11.0,9/11/2020,374.6955888
4854,Ethereum,ETH,2020.0,9.0,12.0,9/12/2020,387.1831096
4855,Ethereum,ETH,2020.0,9.0,13.0,9/13/2020,365.570005
4856,Ethereum,ETH,2020.0,9.0,14.0,9/14/2020,377.2688751
4857,Ethereum,ETH,2020.0,9.0,15.0,9/15/2020,364.8392182
4858,Ethereum,ETH,2020.0,9.0,16.0,9/16/2020,365.8122913
4859,Ethereum,ETH,2020.0,9.0,17.0,9/17/2020,389.0192197
4860,Ethereum,ETH,2020.0,9.0,18.0,9/18/2020,384.364542
4861,Ethereum,ETH,2020.0,9.0,19.0,9/19/2020,385.5443836
4862,Ethereum,ETH,2020.0,9.0,20.0,9/20/2020,371.0528262
4863,Ethereum,ETH,2020.0,9.0,21.0,9/21/2020,341.7860741
4864,Ethereum,ETH,2020.0,9.0,22.0,9/22/2020,344.5031623
4865,Ethereum,ETH,2020.0,9.0,23.0,9/23/2020,321.1163173
4866,Ethereum,ETH,2020.0,9.0,24.0,9/24/2020,349.3555851
4867,Ethereum,ETH,2020.0,9.0,25.0,9/25/2020,352.1832447
4868,Ethereum,ETH,2020.0,9.0,26.0,9/26/2020,355.4880904
4869,Ethereum,ETH,2020.0,9.0,27.0,9/27/2020,357.4384972
4870,Ethereum,ETH,2020.0,9.0,28.0,9/28/2020,355.1594236
4871,Ethereum,ETH,2020.0,9.0,29.0,9/29/2020,359.7573939
4872,Ethereum,ETH,2020.0,9.0,30.0,9/30/2020,359.9378738
4873,Ethereum,ETH,2020.0,10.0,1.0,10/1/2020,353.2059148
4874,Ethereum,ETH,2020.0,10.0,2.0,10/2/2020,346.2389138
4875,Ethereum,ETH,2020.0,10.0,3.0,10/3/2020,346.5220857
4876,Ethereum,ETH,2020.0,10.0,4.0,10/4/2020,352.5790067
4877,Ethereum,ETH,2020.0,10.0,5.0,10/5/2020,353.9567715
4878,Ethereum,ETH,2020.0,10.0,6.0,10/6/2020,340.8158454
4879,Ethereum,ETH,2020.0,10.0,7.0,10/7/2020,341.808669
4880,Ethereum,ETH,2020.0,10.0,8.0,10/8/2020,350.7661593
4881,Ethereum,ETH,2020.0,10.0,9.0,10/9/2020,365.5904772
4882,Ethereum,ETH,2020.0,10.0,10.0,10/10/2020,370.9675882
4883,Ethereum,ETH,2020.0,10.0,11.0,10/11/2020,375.1420494
4884,Ethereum,ETH,2020.0,10.0,12.0,10/12/2020,387.7312655
4885,Ethereum,ETH,2020.0,10.0,13.0,10/13/2020,381.1907613
4886,Ethereum,ETH,2020.0,10.0,14.0,10/14/2020,379.4840379
4887,Ethereum,ETH,2020.0,10.0,15.0,10/15/2020,377.4418457
4888,Ethereum,ETH,2020.0,10.0,16.0,10/16/2020,366.2290173
4889,Ethereum,ETH,2020.0,10.0,17.0,10/17/2020,368.8559404
4890,Ethereum,ETH,2020.0,10.0,18.0,10/18/2020,378.213698
4891,Ethereum,ETH,2020.0,10.0,19.0,10/19/2020,379.9356093
4892,Ethereum,ETH,2020.0,10.0,20.0,10/20/2020,369.1369149
4893,Ethereum,ETH,2020.0,10.0,21.0,10/21/2020,392.189967
4894,Ethereum,ETH,2020.0,10.0,22.0,10/22/2020,413.7729927
4895,Ethereum,ETH,2020.0,10.0,23.0,10/23/2020,409.7666916
4896,Ethereum,ETH,2020.0,10.0,24.0,10/24/2020,412.4576188
4897,Ethereum,ETH,2020.0,10.0,25.0,10/25/2020,406.2177613
4898,Ethereum,ETH,2020.0,10.0,26.0,10/26/2020,393.8883131
4899,Ethereum,ETH,2020.0,10.0,27.0,10/27/2020,403.9970451
4900,Ethereum,ETH,2020.0,10.0,28.0,10/28/2020,388.6507707
4901,Ethereum,ETH,2020.0,10.0,29.0,10/29/2020,386.7301135
4902,Ethereum,ETH,2020.0,10.0,30.0,10/30/2020,382.819992
4903,Ethereum,ETH,2020.0,10.0,31.0,10/31/2020,386.5903353
4904,Ethereum,ETH,2020.0,11.0,1.0,11/1/2020,396.3581869
4905,Ethereum,ETH,2020.0,11.0,2.0,11/2/2020,383.1567326
4906,Ethereum,ETH,2020.0,11.0,3.0,11/3/2020,387.6021733
4907,Ethereum,ETH,2020.0,11.0,4.0,11/4/2020,402.1419984
4908,Ethereum,ETH,2020.0,11.0,5.0,11/5/2020,414.0673382
4909,Ethereum,ETH,2020.0,11.0,6.0,11/6/2020,454.7192903
4910,Ethereum,ETH,2020.0,11.0,7.0,11/7/2020,435.7131351
4911,Ethereum,ETH,2020.0,11.0,8.0,11/8/2020,453.5547855
4912,Ethereum,ETH,2020.0,11.0,9.0,11/9/2020,444.1630571
4913,Ethereum,ETH,2020.0,11.0,10.0,11/10/2020,449.6796211
4914,Ethereum,ETH,2020.0,11.0,11.0,11/11/2020,462.9605277
4915,Ethereum,ETH,2020.0,11.0,12.0,11/12/2020,461.0052711
4916,Ethereum,ETH,2020.0,11.0,13.0,11/13/2020,474.6264209
4917,Ethereum,ETH,2020.0,11.0,14.0,11/14/2020,460.1498367
4918,Ethereum,ETH,2020.0,11.0,15.0,11/15/2020,447.5590953
4919,Ethereum,ETH,2020.0,11.0,16.0,11/16/2020,459.9403126
4920,Ethereum,ETH,2020.0,11.0,17.0,11/17/2020,480.3600826
4921,Ethereum,ETH,2020.0,11.0,18.0,11/18/2020,479.4840698
4922,Ethereum,ETH,2020.0,11.0,19.0,11/19/2020,471.6304197
4923,Ethereum,ETH,2020.0,11.0,20.0,11/20/2020,509.7445733
4924,Ethereum,ETH,2020.0,11.0,21.0,11/21/2020,549.4866209
4925,Ethereum,ETH,2020.0,11.0,22.0,11/22/2020,558.0680952
4926,Ethereum,ETH,2020.0,11.0,23.0,11/23/2020,608.4540286
4927,Ethereum,ETH,2020.0,11.0,24.0,11/24/2020,603.897746
4928,Ethereum,ETH,2020.0,11.0,25.0,11/25/2020,570.6866162
4929,Ethereum,ETH,2020.0,11.0,26.0,11/26/2020,518.8011739
4930,Ethereum,ETH,2020.0,11.0,27.0,11/27/2020,517.4936877
4931,Ethereum,ETH,2020.0,11.0,28.0,11/28/2020,538.2298006
4932,Ethereum,ETH,2020.0,11.0,29.0,11/29/2020,575.7580479
4933,Ethereum,ETH,2020.0,11.0,30.0,11/30/2020,614.842522
4934,Ethereum,ETH,2020.0,12.0,1.0,12/1/2020,587.3241871
4935,Ethereum,ETH,2020.0,12.0,2.0,12/2/2020,598.3523422
4936,Ethereum,ETH,2020.0,12.0,3.0,12/3/2020,616.7087549
4937,Ethereum,ETH,2020.0,12.0,4.0,12/4/2020,569.3541975
4938,Ethereum,ETH,2020.0,12.0,5.0,12/5/2020,596.5954747
